scaffold	start	end	dxy
Mme_chr05	20300001	20350000	0.008377386701148045
Mme_chr05	20350001	20400000	0.0064046585908203784
Mme_chr05	20400001	20450000	0.0069599779613698474
Mme_chr05	20450001	20500000	0.006087813224488009
Mme_chr05	20500001	20550000	0.00677041011967003
Mme_chr05	2050001	2100000	0.018470852224697236
Mme_chr05	20550001	20600000	0.006485890597055978
Mme_chr05	20600001	20650000	0.004653800128314955
Mme_chr05	20650001	20700000	0.007044088387378173
Mme_chr05	20700001	20750000	0.004062836053436961
Mme_chr05	20750001	20800000	0.004423878655361417
Mme_chr05	20800001	20850000	0.004982659173678693
Mme_chr05	20850001	20900000	0.004453946703949225
Mme_chr05	20900001	20950000	0.004987543653578843
Mme_chr05	20950001	21000000	0.0023727249074338265
Mme_chr05	21000001	21050000	0.0010415673047519962
Mme_chr05	2100001	2150000	0.016978280184244285
Mme_chr05	21050001	21100000	0.0009645118637901686
Mme_chr05	21100001	21150000	0.0008607410160266377
Mme_chr05	21150001	21200000	0.006115036751678592
Mme_chr05	21200001	21250000	0.0076470157610192295
Mme_chr05	21250001	21300000	0.0069950508013758485
Mme_chr05	21300001	21350000	0.01334428154059299
Mme_chr05	21350001	21400000	0.0164443981858567
Mme_chr05	21400001	21450000	0.01775855537965661
Mme_chr05	21450001	21500000	0.02166220907232065
Mme_chr05	21500001	21550000	0.02636215222957818
Mme_chr05	2150001	2200000	0.022625947165965183
Mme_chr05	21550001	21600000	0.02493622399469797
Mme_chr05	21600001	21650000	0.027266026216285207
Mme_chr05	21650001	21700000	0.02526421758058541
Mme_chr05	21700001	21750000	0.023177979850162938
Mme_chr05	21750001	21800000	0.025507741571292618
Mme_chr05	21800001	21850000	0.02375706150408911
Mme_chr05	21850001	21900000	0.022949348323002154
Mme_chr05	21900001	21950000	0.02009015796732707
Mme_chr05	21950001	22000000	0.021597617250298067
Mme_chr05	22000001	22050000	0.019634799877776252
Mme_chr05	2200001	2250000	0.027441493105187554
Mme_chr05	22050001	22100000	0.02102671899318879
Mme_chr05	22100001	22150000	0.02131666795613324
Mme_chr05	22150001	22200000	0.02592371048149326
Mme_chr05	22200001	22250000	0.023986721889792412
Mme_chr05	22250001	22300000	0.024732476373084317
Mme_chr05	22300001	22350000	0.024776611312453966
Mme_chr05	22350001	22400000	0.025899113297549518
Mme_chr05	22400001	22450000	0.026562142577609426
Mme_chr05	22450001	22500000	0.027406782958830304
Mme_chr05	22500001	22550000	0.02486999877352456
Mme_chr05	2250001	2300000	0.02528614679119763
Mme_chr05	22550001	22600000	0.02374345598208039
Mme_chr05	22600001	22648858	0.02068911926829315
Mme_chr05	2300001	2350000	0.024389783169469645
Mme_chr05	2350001	2400000	0.025363942116188004
Mme_chr05	2400001	2450000	0.028129824867794525
Mme_chr05	2450001	2500000	0.022045242458901264
Mme_chr05	2500001	2550000	0.024991611398669976
Mme_chr05	250001	300000	0.024997878889467653
Mme_chr05	2550001	2600000	0.026866132201110064
Mme_chr05	2600001	2650000	0.026447735856295024
Mme_chr05	2650001	2700000	0.027845409217051562
Mme_chr05	2700001	2750000	0.027621490626330705
Mme_chr05	2750001	2800000	0.023603277799920983
Mme_chr05	2800001	2850000	0.023298669409134144
Mme_chr05	2850001	2900000	0.026489470373897
Mme_chr05	2900001	2950000	0.027468567711813375
Mme_chr05	2950001	3000000	0.02682266135655187
Mme_chr05	3000001	3050000	0.028117095182661818
Mme_chr05	300001	350000	0.024425399658393358
Mme_chr05	3050001	3100000	0.02396439688048897
Mme_chr05	3100001	3150000	0.02564136023492419
Mme_chr05	3150001	3200000	0.025004803421027035
Mme_chr05	3200001	3250000	0.022034883037261196
Mme_chr05	3250001	3300000	0.025848099393821076
Mme_chr05	3300001	3350000	0.0243479329995211
Mme_chr05	3350001	3400000	0.02016720079054466
Mme_chr05	3400001	3450000	0.02308183759009098
Mme_chr05	3450001	3500000	0.02371633402189244
Mme_chr05	3500001	3550000	0.022500563937484473
Mme_chr05	350001	400000	0.026632837852388378
Mme_chr05	3550001	3600000	0.02375004539687738
Mme_chr05	3600001	3650000	0.02501842223781108
Mme_chr05	3650001	3700000	0.016834966747086927
Mme_chr05	3700001	3750000	0.02500547257654666
Mme_chr05	3750001	3800000	0.025609292275660896
Mme_chr05	3800001	3850000	0.01667527284317126
Mme_chr05	3850001	3900000	0.009443456171595189
Mme_chr05	3900001	3950000	0.006659069613326667
Mme_chr05	3950001	4000000	0.013135970349886918
Mme_chr05	4000001	4050000	0.014587613991943551
Mme_chr05	400001	450000	0.029663094036967565
Mme_chr05	4050001	4100000	0.017354178673539417
Mme_chr05	4100001	4150000	0.020949236739097588
Mme_chr05	4150001	4200000	0.016282676345213895
Mme_chr05	4200001	4250000	0.019174422337023683
Mme_chr05	4250001	4300000	0.019527481783997096
Mme_chr05	4300001	4350000	0.016321673229961413
Mme_chr05	4350001	4400000	0.015081849620581934
Mme_chr05	4400001	4450000	0.017348276941589785
Mme_chr05	4450001	4500000	0.01716794809928254
Mme_chr05	4500001	4550000	0.019248039328780085
Mme_chr05	450001	500000	0.02529952030738881
Mme_chr05	4550001	4600000	0.018074704503100197
Mme_chr05	4600001	4650000	0.01692991048062361
Mme_chr05	4650001	4700000	0.01712250338726911
Mme_chr05	4700001	4750000	0.017243253969691157
Mme_chr05	4750001	4800000	0.014364348520178954
Mme_chr05	4800001	4850000	0.016254971493043398
Mme_chr05	4850001	4900000	0.018717561492348486
Mme_chr05	4900001	4950000	0.019469224377385238
Mme_chr05	4950001	5000000	0.011098461180239457
Mme_chr05	5000001	5050000	0.013854056763286578
Mme_chr05	500001	550000	0.02449622824651724
Mme_chr05	50001	100000	0.02549327645326034
Mme_chr05	5050001	5100000	0.014775669498729929
Mme_chr05	5100001	5150000	0.014119749881723905
Mme_chr05	5150001	5200000	0.01606463666998321
Mme_chr05	5200001	5250000	0.017066514233561904
Mme_chr05	5250001	5300000	0.015944221967964776
Mme_chr05	5300001	5350000	0.016165740900980812
Mme_chr05	5350001	5400000	0.017607352305839506
Mme_chr05	5400001	5450000	0.020019217837887314
Mme_chr05	5450001	5500000	0.015236920928401473
Mme_chr05	5500001	5550000	0.012918927542789317
Mme_chr05	550001	600000	0.025795296322947435
Mme_chr05	5550001	5600000	0.01648754996564119
Mme_chr05	5600001	5650000	0.016362985391301512
Mme_chr05	5650001	5700000	0.014427555394410872
Mme_chr05	5700001	5750000	0.016285229438604436
Mme_chr05	5750001	5800000	0.0157862532552897
Mme_chr05	5800001	5850000	0.01597090064384483
Mme_chr05	5850001	5900000	0.01559672965049899
Mme_chr05	5900001	5950000	0.016545248797566435
Mme_chr05	5950001	6000000	0.014917497252109335
Mme_chr05	6000001	6050000	0.016884816244032833
Mme_chr05	600001	650000	0.025674134983383622
Mme_chr05	6050001	6100000	0.012478720902531876
Mme_chr05	6100001	6150000	0.015076391138235529
Mme_chr05	6150001	6200000	0.013710396353814366
Mme_chr05	6200001	6250000	0.015659218340018304
Mme_chr05	6250001	6300000	0.013066801097959855
Mme_chr05	6300001	6350000	0.015260440204768288
Mme_chr05	6350001	6400000	0.01479711151715871
Mme_chr05	6400001	6450000	0.016166225261403485
Mme_chr05	6450001	6500000	0.014208966286482584
Mme_chr05	6500001	6550000	0.01199708514876901
Mme_chr05	650001	700000	0.02453252563882222
Mme_chr05	6550001	6600000	0.015678717154283834
Mme_chr05	6600001	6650000	0.013541071036048888
Mme_chr05	6650001	6700000	0.01537196166825229
Mme_chr05	6700001	6750000	0.015213314280210739
Mme_chr05	6750001	6800000	0.016870648787024305
Mme_chr05	6800001	6850000	0.014263929176908366
Mme_chr05	6850001	6900000	0.0143824684431364
Mme_chr05	6900001	6950000	0.013423357506490739
Mme_chr05	6950001	7000000	0.01350685760232121
Mme_chr05	7000001	7050000	0.016295955746552637
Mme_chr05	700001	750000	0.025843236306982882
Mme_chr05	7050001	7100000	0.013510741463498397
Mme_chr05	7100001	7150000	0.015009512573892892
Mme_chr05	7150001	7200000	0.014862315680782973
Mme_chr05	7200001	7250000	0.015265265357846777
Mme_chr05	7250001	7300000	0.013628246025135732
Mme_chr05	7300001	7350000	0.013470473791714196
Mme_chr05	7350001	7400000	0.016225202121208433
Mme_chr05	7400001	7450000	0.01355995958871116
Mme_chr05	7450001	7500000	0.01183351044572618
Mme_chr05	7500001	7550000	0.01731871963961965
Mme_chr05	750001	800000	0.02317411545127461
Mme_chr05	7550001	7600000	0.015846421907465498
Mme_chr05	7600001	7650000	0.011422643682441164
Mme_chr05	7650001	7700000	0.010818708590002755
Mme_chr05	7700001	7750000	0.013775116721382433
Mme_chr05	7750001	7800000	0.014653596714084048
Mme_chr05	7800001	7850000	0.015143525329014461
Mme_chr05	7850001	7900000	0.01578098717348318
Mme_chr05	7900001	7950000	0.011250712515206382
Mme_chr05	7950001	8000000	0.012617516116230047
Mme_chr05	8000001	8050000	0.014322007314563047
Mme_chr05	800001	850000	0.025093951662535217
Mme_chr05	8050001	8100000	0.0127522822283775
Mme_chr05	8100001	8150000	0.01708446457703818
Mme_chr05	8150001	8200000	0.011515846536514527
Mme_chr05	8200001	8250000	0.017041397177739358
Mme_chr05	8250001	8300000	0.01304110292237064
Mme_chr05	8300001	8350000	0.013588849269545872
Mme_chr05	8350001	8400000	0.012901829216130988
Mme_chr05	8400001	8450000	0.012564289028243927
Mme_chr05	8450001	8500000	0.01304318138339148
Mme_chr05	8500001	8550000	0.013117699122792576
Mme_chr05	850001	900000	0.0260689588420699
Mme_chr05	8550001	8600000	0.014052031331695629
Mme_chr05	8600001	8650000	0.010587200309695333
Mme_chr05	8650001	8700000	0.011866060630962216
Mme_chr05	8700001	8750000	0.014009831634614759
Mme_chr05	8750001	8800000	0.016500078850641472
Mme_chr05	8800001	8850000	0.016498969403979803
Mme_chr05	8850001	8900000	0.012579730372521617
Mme_chr05	8900001	8950000	0.009051213940310672
Mme_chr05	8950001	9000000	0.01257961591834123
Mme_chr05	9000001	9050000	0.009857829237948555
Mme_chr05	900001	950000	0.02284576019622836
Mme_chr05	9050001	9100000	0.008781726944374419
Mme_chr05	9100001	9150000	0.006398409309299062
Mme_chr05	9150001	9200000	0.007827435603797513
Mme_chr05	9200001	9250000	0.012522106038662587
Mme_chr05	9250001	9300000	0.013761960772819016
Mme_chr05	9300001	9350000	0.012650412410475119
Mme_chr05	9350001	9400000	0.015107384288962598
Mme_chr05	9400001	9450000	0.010874775803312255
Mme_chr05	9450001	9500000	0.010472957863835952
Mme_chr05	9500001	9550000	0.005745526694240557
Mme_chr05	950001	1000000	0.022383266217876722
Mme_chr05	9550001	9600000	0.007017161857857884
Mme_chr05	9600001	9650000	0.0070251698567956366
Mme_chr05	9650001	9700000	0.007120085419812346
Mme_chr05	9700001	9750000	0.008816208255822371
Mme_chr05	9750001	9800000	0.010791880522299579
Mme_chr05	9800001	9850000	0.01132852297798529
Mme_chr05	9850001	9900000	0.013566934130882488
Mme_chr05	9900001	9950000	0.011093592500609937
Mme_chr05	9950001	10000000	0.010022052240151718
Mme_chr06	10000001	10050000	0.0110429018840025
Mme_chr06	1000001	1050000	0.022138129628194544
Mme_chr06	100001	150000	0.010709925203292208
Mme_chr06	10050001	10100000	0.008802812356103992
Mme_chr06	10100001	10150000	0.007568522697016052
Mme_chr06	10150001	10200000	0.011295504151274187
Mme_chr06	10200001	10250000	0.01056314673685449
Mme_chr06	10250001	10300000	0.01195670899938156
Mme_chr06	10300001	10350000	0.012895902635641604
Mme_chr06	10350001	10400000	0.008141526282211977
Mme_chr06	10400001	10450000	0.013341832708302206
Mme_chr06	10450001	10500000	0.01198722100209578
Mme_chr06	10500001	10550000	0.012079754270433484
Mme_chr06	1050001	1100000	0.022783131646737818
Mme_chr06	10550001	10600000	0.014324963582715051
Mme_chr06	10600001	10650000	0.009394166520254788
Mme_chr06	10650001	10700000	0.012213648167316425
Mme_chr06	10700001	10750000	0.012771327406309919
Mme_chr06	10750001	10800000	0.014284510600265716
Mme_chr06	10800001	10850000	0.015523527485271473
Mme_chr06	10850001	10900000	0.008933941995107773
Mme_chr06	10900001	10950000	0.012977091671549071
Mme_chr06	10950001	11000000	0.011535587287749316
Mme_chr06	11000001	11050000	0.008247971224306332
Mme_chr06	1100001	1150000	0.020960775312271734
Mme_chr06	11050001	11100000	0.010642470345144223
Mme_chr06	11100001	11150000	0.014130654651259098
Mme_chr06	11150001	11200000	0.008984681659805508
Mme_chr06	11200001	11250000	0.01413447661409416
Mme_chr06	11250001	11300000	0.014169417601393333
Mme_chr06	11300001	11350000	0.013316204690761137
Mme_chr06	11350001	11400000	0.012048895405308598
Mme_chr06	11400001	11450000	0.011857492176406016
Mme_chr06	11450001	11500000	0.012855435179070186
Mme_chr06	11500001	11550000	0.012628933132929525
Mme_chr06	1150001	1200000	0.020388091051563164
Mme_chr06	11550001	11600000	0.010894555253058656
Mme_chr06	11600001	11650000	0.008659444092352347
Mme_chr06	11650001	11700000	0.007682164330101458
Mme_chr06	11700001	11750000	0.005221204226547226
Mme_chr06	11750001	11800000	0.007375921262956857
Mme_chr06	11800001	11850000	0.006625239133282187
Mme_chr06	11850001	11900000	0.012396845819122659
Mme_chr06	11900001	11950000	0.010271787418106224
Mme_chr06	11950001	12000000	0.01134392797444012
Mme_chr06	12000001	12050000	0.01236039884146041
Mme_chr06	1200001	1250000	0.02243201499111734
Mme_chr06	12050001	12100000	0.01028598252171084
Mme_chr06	12100001	12150000	0.013850292921491213
Mme_chr06	12150001	12200000	0.011888817930799442
Mme_chr06	12200001	12250000	0.013924197388490558
Mme_chr06	12250001	12300000	0.015335533558669592
Mme_chr06	12300001	12350000	0.01177055480140409
Mme_chr06	12350001	12400000	0.009076568533872256
Mme_chr06	12400001	12450000	0.007456422738705571
Mme_chr06	12450001	12500000	0.007935284363570497
Mme_chr06	12500001	12550000	0.00876443623447842
Mme_chr06	1250001	1300000	0.02243335543380513
Mme_chr06	12550001	12600000	0.006924153742945296
Mme_chr06	12600001	12650000	0.01053327017018145
Mme_chr06	12650001	12700000	0.00694852777088258
Mme_chr06	12700001	12750000	0.010451257477697014
Mme_chr06	12750001	12800000	0.009470547115148017
Mme_chr06	12800001	12850000	0.010236447228886423
Mme_chr06	12850001	12900000	0.01252266127423628
Mme_chr06	12900001	12950000	0.01364400981063218
Mme_chr06	12950001	13000000	0.013657465313531023
Mme_chr06	13000001	13050000	0.011994251494779501
Mme_chr06	1300001	1350000	0.01829173539307918
Mme_chr06	13050001	13100000	0.011668960621484084
Mme_chr06	13100001	13150000	0.013110519839669951
Mme_chr06	13150001	13200000	0.010740531075200049
Mme_chr06	13200001	13250000	0.012522722512833163
Mme_chr06	13250001	13300000	0.013933709118797578
Mme_chr06	13300001	13350000	0.013675103924911931
Mme_chr06	13350001	13400000	0.01330896116573414
Mme_chr06	13400001	13450000	0.012254691876182128
Mme_chr06	13450001	13500000	0.012812886204709386
Mme_chr06	13500001	13550000	0.01235279093369973
Mme_chr06	1350001	1400000	0.017289638886909736
Mme_chr06	13550001	13600000	0.012300264113057282
Mme_chr06	13600001	13650000	0.011870970386110142
Mme_chr06	13650001	13700000	0.011780171850608508
Mme_chr06	13700001	13750000	0.01327680565875193
Mme_chr06	13750001	13800000	0.013925504998044855
Mme_chr06	13800001	13850000	0.015515244309404654
Mme_chr06	13850001	13900000	0.013761937074185196
Mme_chr06	13900001	13950000	0.013397322861786631
Mme_chr06	13950001	14000000	0.012454812225028127
Mme_chr06	14000001	14050000	0.008022972079277223
Mme_chr06	1400001	1450000	0.010534731557650815
Mme_chr06	14050001	14100000	0.007723745771969877
Mme_chr06	14100001	14150000	0.010387954921957846
Mme_chr06	14150001	14200000	0.013802939091170148
Mme_chr06	14200001	14250000	0.011472596383311934
Mme_chr06	14250001	14300000	0.010421975657142674
Mme_chr06	14300001	14350000	0.014111388250033538
Mme_chr06	14350001	14400000	0.012305470380138822
Mme_chr06	14400001	14450000	0.009876371838614359
Mme_chr06	14450001	14500000	0.010153016148520507
Mme_chr06	14500001	14550000	0.010320479889535075
Mme_chr06	1450001	1500000	0.009853771434972364
Mme_chr06	14550001	14600000	0.011545206429222524
Mme_chr06	14600001	14650000	0.015765685472150497
Mme_chr06	14650001	14700000	0.015252551139102512
Mme_chr06	14700001	14750000	0.01429604984251262
Mme_chr06	14750001	14800000	0.010930536325272185
Mme_chr06	14800001	14850000	0.010331781969694809
Mme_chr06	14850001	14900000	0.010013213653599447
Mme_chr06	14900001	14950000	0.007278423417070401
Mme_chr06	14950001	15000000	0.013832776477966225
Mme_chr06	15000001	15050000	0.012907801663198949
Mme_chr06	1500001	1550000	0.007762147145854486
Mme_chr06	1	50000	0.012404107014368754
Mme_chr06	150001	200000	0.009528784065146997
Mme_chr06	15050001	15100000	0.015564224506092331
Mme_chr06	15100001	15150000	0.009862065869073431
Mme_chr06	15150001	15200000	0.011211579715215178
Mme_chr06	15200001	15250000	0.015857635137149818
Mme_chr06	15250001	15300000	0.014672106242631924
Mme_chr06	15300001	15350000	0.01186842344743921
Mme_chr06	15350001	15400000	0.014340106915839123
Mme_chr06	15400001	15450000	0.01752247606601709
Mme_chr06	15450001	15500000	0.02191817837357963
Mme_chr06	15500001	15550000	0.018501719442374692
Mme_chr06	1550001	1600000	0.0068387034939503275
Mme_chr06	15550001	15600000	0.01748274331878469
Mme_chr06	15600001	15650000	0.016503477653795263
Mme_chr06	15650001	15700000	0.01628364077721823
Mme_chr06	15700001	15750000	0.013984929201429633
Mme_chr06	15750001	15800000	0.016178669653251227
Mme_chr06	15800001	15850000	0.01985623407215336
Mme_chr06	15850001	15900000	0.017705658083327767
Mme_chr06	15900001	15950000	0.0187262030389207
Mme_chr06	15950001	16000000	0.015406314562897124
Mme_chr06	16000001	16050000	0.018632310182411353
Mme_chr06	1600001	1650000	0.010009990955742797
Mme_chr06	16050001	16100000	0.01298169487781235
Mme_chr06	16100001	16150000	0.014616343237356704
Mme_chr06	16150001	16200000	0.016474410341249978
Mme_chr06	16200001	16250000	0.013815712855157722
Mme_chr06	16250001	16300000	0.01675948474356773
Mme_chr06	16300001	16350000	0.01775033068672864
Mme_chr06	16350001	16400000	0.015585480463105173
Mme_chr06	16400001	16450000	0.014391126160876889
Mme_chr06	16450001	16500000	0.01866086319288603
Mme_chr06	16500001	16550000	0.01563509107508826
Mme_chr06	1650001	1700000	0.021774104214169955
Mme_chr06	16550001	16600000	0.01114183103942997
Mme_chr06	16600001	16650000	0.009538840669789427
Mme_chr06	16650001	16700000	0.00916113486383358
Mme_chr06	16700001	16750000	0.015395845278648252
Mme_chr06	16750001	16800000	0.014961789213593984
Mme_chr06	16800001	16850000	0.017711530983187996
Mme_chr06	16850001	16900000	0.01932308402804545
Mme_chr06	16900001	16950000	0.01808475445408792
Mme_chr06	16950001	17000000	0.018223674966844468
Mme_chr06	17000001	17050000	0.017797362257154028
Mme_chr06	1700001	1750000	0.005732792972447856
Mme_chr06	17050001	17100000	0.019016503700239346
Mme_chr06	17100001	17150000	0.02303645153094644
Mme_chr06	17150001	17200000	0.02046967361956405
Mme_chr06	17200001	17250000	0.019706780583163455
Mme_chr06	17250001	17300000	0.014878089799604925
Mme_chr06	17300001	17350000	0.014880221692261067
Mme_chr06	17350001	17400000	0.013226669939310877
Mme_chr06	17400001	17450000	0.017792092518280365
Mme_chr06	17450001	17500000	0.01824199228965997
Mme_chr06	17500001	17550000	0.0190905520793922
Mme_chr06	1750001	1800000	0.0036310069088338888
Mme_chr06	17550001	17600000	0.021235478829945125
Mme_chr06	17600001	17650000	0.01981350617067453
Mme_chr06	17650001	17700000	0.022088691219066245
Mme_chr06	17700001	17750000	0.018854775407067845
Mme_chr06	17750001	17800000	0.01077841876290873
Mme_chr06	17800001	17850000	0.016208341577835225
Mme_chr06	17850001	17900000	0.011207494563637043
Mme_chr06	17900001	17950000	0.01727999645137047
Mme_chr06	17950001	18000000	0.020136895824342794
Mme_chr06	18000001	18050000	0.020414056752459882
Mme_chr06	1800001	1850000	0.004238556061336422
Mme_chr06	18050001	18100000	0.019778904010842688
Mme_chr06	18100001	18150000	0.01933734550359494
Mme_chr06	18150001	18200000	0.02555292006127965
Mme_chr06	18200001	18250000	0.02287333291083861
Mme_chr06	18250001	18300000	0.02377099151841121
Mme_chr06	18300001	18350000	0.01847166323227652
Mme_chr06	18350001	18400000	0.022684213503245638
Mme_chr06	18400001	18450000	0.017615512129707758
Mme_chr06	18450001	18500000	0.010739222656207905
Mme_chr06	18500001	18550000	0.01745468619354948
Mme_chr06	1850001	1900000	0.004794074590765138
Mme_chr06	18550001	18600000	0.02284429595886979
Mme_chr06	18600001	18650000	0.019718879681651685
Mme_chr06	18650001	18700000	0.02130033061051644
Mme_chr06	18700001	18750000	0.017769662211917597
Mme_chr06	18750001	18800000	0.01934025155317248
Mme_chr06	18800001	18850000	0.01790241466776519
Mme_chr06	18850001	18900000	0.024424773136348336
Mme_chr06	18900001	18950000	0.02547717613061009
Mme_chr06	18950001	19000000	0.015155233543113695
Mme_chr06	19000001	19050000	0.028282792338955778
Mme_chr06	1900001	1950000	0.0035368717307123617
Mme_chr06	19050001	19100000	0.02302246665270295
Mme_chr06	19100001	19150000	0.02712283104810259
Mme_chr06	19150001	19200000	0.027036295426367995
Mme_chr06	19200001	19250000	0.023308513975905533
Mme_chr06	19250001	19300000	0.026223825834304333
Mme_chr06	19300001	19350000	0.025766166345350585
Mme_chr06	19350001	19400000	0.021897877262140288
Mme_chr06	19400001	19450000	0.019953424829419815
Mme_chr06	19450001	19500000	0.02447593236251212
Mme_chr06	19500001	19550000	0.02551028929969133
Mme_chr06	1950001	2000000	0.003211987887963557
Mme_chr06	19550001	19600000	0.02780104545905143
Mme_chr06	19600001	19650000	0.027046319245677294
Mme_chr06	19650001	19700000	0.026334208728969816
Mme_chr06	19700001	19750000	0.026623027669925914
Mme_chr06	19750001	19800000	0.027318796260059536
Mme_chr06	19800001	19850000	0.026813842186894428
Mme_chr06	19850001	19900000	0.030104503896429064
Mme_chr06	19900001	19950000	0.028345255513790107
Mme_chr06	19950001	20000000	0.02354708826899706
Mme_chr06	20000001	20050000	0.023749912337060433
Mme_chr06	2000001	2050000	0.002617750278471613
Mme_chr06	200001	250000	0.011221915106105367
Mme_chr06	20050001	20100000	0.025485258025705154
Mme_chr06	20100001	20150000	0.026754779419362454
Mme_chr06	20150001	20200000	0.027424912743527093
Mme_chr06	20200001	20250000	0.02797884787589867
Mme_chr06	20250001	20300000	0.0284384496217869
Mme_chr06	20300001	20350000	0.029974563295143346
Mme_chr06	20350001	20400000	0.027702195925995488
Mme_chr06	20400001	20450000	0.029189202841596238
Mme_chr06	20450001	20500000	0.027533060251373618
Mme_chr06	20500001	20550000	0.028054649541984243
Mme_chr06	2050001	2100000	0.0019883516574800346
Mme_chr06	20550001	20600000	0.028077357768134595
Mme_chr06	20600001	20650000	0.028765553833403908
Mme_chr06	20650001	20700000	0.028537813548763665
Mme_chr06	20700001	20750000	0.026737258639555152
Mme_chr06	20750001	20800000	0.028987206512866487
Mme_chr06	20800001	20850000	0.025677676672512244
Mme_chr06	20850001	20900000	0.02699919982630683
Mme_chr06	20900001	20950000	0.0242554216667435
Mme_chr06	20950001	21000000	0.025810715117075292
Mme_chr06	21000001	21050000	0.027951235471310728
Mme_chr06	2100001	2150000	0.0020583325830455476
Mme_chr06	21050001	21100000	0.02702968635150129
Mme_chr06	21100001	21150000	0.02787516675880694
Mme_chr06	21150001	21200000	0.02664736629485467
Mme_chr06	21200001	21250000	0.028559318984640997
Mme_chr06	21250001	21300000	0.025922896349945445
Mme_chr06	21300001	21350000	0.026034982271623167
Mme_chr06	21350001	21400000	0.030135810019946346
Mme_chr06	21400001	21450000	0.027524866212077687
Mme_chr06	21450001	21500000	0.006058820133517377
Mme_chr06	21500001	21550000	0.008691740448807946
Mme_chr06	2150001	2200000	0.001518146642271342
Mme_chr06	21550001	21600000	0.01601753572738979
Mme_chr06	21600001	21650000	0.021919789810963278
Mme_chr06	21650001	21700000	0.02787534223961347
Mme_chr06	21700001	21750000	0.02368372648910162
Mme_chr06	21750001	21800000	0.02799710464027513
Mme_chr06	21800001	21850000	0.02624187051311103
Mme_chr06	21850001	21900000	0.023510642826083984
Mme_chr06	21900001	21950000	0.022440354111788793
Mme_chr06	21950001	22000000	0.02613361887871136
Mme_chr06	22000001	22050000	0.02527319738715992
Mme_chr06	2200001	2250000	0.0018368852347756385
Mme_chr06	22050001	22100000	0.025812800137072767
Mme_chr06	22100001	22150000	0.02416974814414673
Mme_chr06	22150001	22200000	0.02342207609335382
Mme_chr06	22200001	22250000	0.02497338774639393
Mme_chr06	22250001	22300000	0.023599648950446476
Mme_chr06	22300001	22350000	0.02437280766844607
Mme_chr06	22350001	22400000	0.026678051831912655
Mme_chr06	22400001	22450000	0.026863329120831857
Mme_chr06	22450001	22500000	0.02607321034867844
Mme_chr06	22500001	22550000	0.025682342105285975
Mme_chr06	2250001	2300000	0.004664407242215049
Mme_chr06	22550001	22600000	0.024541649380408235
Mme_chr06	22600001	22650000	0.0275918290961047
Mme_chr06	22650001	22700000	0.027081473115993435
Mme_chr06	22700001	22750000	0.027091016601752085
Mme_chr06	22750001	22800000	0.026572473106215133
Mme_chr06	22800001	22850000	0.02581843981418643
Mme_chr06	22850001	22900000	0.02462050152431561
Mme_chr06	22900001	22950000	0.022861016452523555
Mme_chr06	22950001	23000000	0.026665990989515477
Mme_chr06	23000001	23050000	0.027119204410871692
Mme_chr06	2300001	2350000	0.005585222828343694
Mme_chr06	23050001	23061872	0.025273293329585826
Mme_chr06	2350001	2400000	0.005093695367491021
Mme_chr06	2400001	2450000	0.005504720672811377
Mme_chr06	2450001	2500000	0.00884878997767806
Mme_chr06	2500001	2550000	0.010257336862219395
Mme_chr06	250001	300000	0.014250226206950739
Mme_chr06	2550001	2600000	0.010398872428588724
Mme_chr06	2600001	2650000	0.00827729577184603
Mme_chr06	2650001	2700000	0.01055653020600261
Mme_chr06	2700001	2750000	0.011117795439586462
Mme_chr06	2750001	2800000	0.011472607316419676
Mme_chr06	2800001	2850000	0.013301574740258814
Mme_chr06	2850001	2900000	0.010323817647139489
Mme_chr06	2900001	2950000	0.009446408405221278
Mme_chr06	2950001	3000000	0.00812194558777102
Mme_chr06	3000001	3050000	0.010194663492723747
Mme_chr06	300001	350000	0.01245854291547396
Mme_chr06	3050001	3100000	0.007740409881521458
Mme_chr06	3100001	3150000	0.0077957479509327635
Mme_chr06	3150001	3200000	0.009382945945777049
Mme_chr06	3200001	3250000	0.01131588845045527
Mme_chr06	3250001	3300000	0.00812242115404075
Mme_chr06	3300001	3350000	0.005114234915545071
Mme_chr06	3350001	3400000	0.001911234763479185
Mme_chr06	3400001	3450000	0.0006288858645216479
Mme_chr06	3450001	3500000	0.0017754532006141984
Mme_chr06	3500001	3550000	0.0007556751217260625
Mme_chr06	350001	400000	0.010546911821817502
Mme_chr06	3550001	3600000	0.0008149372515586666
Mme_chr06	3600001	3650000	0.0007772671130373673
Mme_chr06	3650001	3700000	0.0006702020072087971
Mme_chr06	3700001	3750000	0.0011664175293266458
Mme_chr06	3750001	3800000	0.0010289867511778421
Mme_chr06	3800001	3850000	0.009633646345988608
Mme_chr06	3850001	3900000	0.016985401123507975
Mme_chr06	3900001	3950000	0.017643708125207283
Mme_chr06	3950001	4000000	0.017646251364687473
Mme_chr06	4000001	4050000	0.017678118985042793
Mme_chr06	400001	450000	0.01418874157052288
Mme_chr06	4050001	4100000	0.01849967210557587
Mme_chr06	4100001	4150000	0.01629081932722126
Mme_chr06	4150001	4200000	0.018098176615375983
Mme_chr06	4200001	4250000	0.016517634330291533
Mme_chr06	4250001	4300000	0.01600273360445181
Mme_chr06	4300001	4350000	0.014582864205500052
Mme_chr06	4350001	4400000	0.016976296004148298
